number_sta,lat,lon,height_sta,date,dd,ff,precip,hu,td,t,psl
48198001,44.4417,3.9283,620.0,20160101 20:06,,,0.2,,,,
63003004,45.52,3.74,555.0,20160101 20:06,160.0,3.6,0.0,77.0,278.45,282.25,
63006002,45.32,3.02,1270.0,20160101 20:06,,,0.0,,,277.55,
63038002,45.50167,2.86583,1287.0,20160101 20:06,240.0,8.1,0.0,88.0,275.85,277.65,
63098001,45.53,2.77,1385.0,20160101 20:06,210.0,6.9,0.0,79.0,274.55,277.85,
63113001,45.79,3.15,326.0,20160101 20:06,180.0,4.8,0.0,71.0,279.15,284.25,101410.0
63125002,45.75,3.57,455.0,20160101 20:06,140.0,7.8,0.0,73.0,278.35,282.95,
63178001,45.54,3.26,372.0,20160101 20:06,190.0,3.3,0.0,74.0,278.55,282.95,
63236003,45.55,2.81,1220.0,20160101 20:06,,,0.0,,,280.05,
63263005,45.8,2.99,971.0,20160101 20:06,,,0.0,,,279.95,
63282001,45.63,3.13,503.0,20160101 20:06,,,0.0,,,283.15,
63319002,45.5623,3.8710000000000004,1260.0,20160101 20:06,,,0.0,,,,
63353003,45.46,3.53,1070.0,20160101 20:06,170.0,5.7,0.0,90.0,277.05,278.55,
63354004,46.03267,2.80383,705.0,20160101 20:06,180.0,2.3,0.0,79.0,277.75,281.15,
63384001,45.69,3.78,1393.0,20160101 20:06,220.0,12.9,0.0,100.0,276.05,276.05,
63399002,45.6465,2.59832,851.0,20160101 20:06,170.0,3.6,0.0,84.0,277.55,280.05,
63417001,45.84,3.05,550.0,20160101 20:06,,,0.0,,,280.85,
63451001,45.67,2.89,1045.0,20160101 20:06,180.0,4.1,0.0,76.0,276.05,279.95,
66029003,42.59,2.68,347.0,20160101 20:06,290.0,1.9,0.0,82.0,280.65,283.55,
66074002,42.63,2.45,307.0,20160101 20:06,160.0,0.5,0.0,97.0,278.55,278.95,
66082004,42.62,2.11,1495.0,20160101 20:06,180.0,5.8,0.0,81.0,274.35,277.35,
66136001,42.74,2.87,44.0,20160101 20:06,270.0,0.9,0.0,86.0,280.35,282.55,101590.0
66137003,42.47,2.86,295.0,20160101 20:06,170.0,3.0,0.0,86.0,281.35,283.55,
66148001,42.52,3.14,86.0,20160101 20:06,0.0,0.0,0.0,74.0,281.35,285.85,
66181001,42.45,2.00999,1320.0,20160101 20:06,200.0,5.3,0.0,73.0,274.65,279.15,101800.0
66187006,42.8205,2.48532,300.0,20160101 20:06,260.0,1.0,0.0,94.0,279.65,280.55,
66194002,42.4,2.56,700.0,20160101 20:06,30.0,0.5,0.0,72.0,276.75,281.55,
66204002,42.58,2.41,770.0,20160101 20:06,240.0,2.3,0.0,67.0,276.05,281.85,
66206004,42.44,2.50999,927.0,20160101 20:06,,,0.0,,,281.75,
66212001,42.76,2.98,7.0,20160101 20:06,80.0,1.1,0.0,92.0,281.75,282.95,
66233001,42.54,2.76,261.0,20160101 20:06,270.0,1.7,0.0,83.0,280.85,283.65,
69023002,46.0345,4.6419999999999995,340.0,20160101 20:06,,,0.0,,,,
69028001,45.71,4.69,317.0,20160101 20:06,160.0,1.4,0.0,94.0,278.05,278.95,
69029001,45.73,4.94,198.0,20160101 20:06,130.0,3.2,0.0,87.0,279.35,281.35,101780.0
69058002,46.1827,4.6672,415.0,20160101 20:06,,,0.0,,,,
69114001,45.9765,4.65029,290.0,20160101 20:06,,,0.0,,,,
69122001,45.9057,4.6948,255.0,20160101 20:06,,,0.0,,,,
69174002,45.94,4.38,831.0,20160101 20:06,150.0,12.5,0.0,94.0,277.95,278.85,
69176001,45.6657,4.6923,367.0,20160101 20:06,,,0.0,,,,
69208001,45.8693,4.6045,370.0,20160101 20:06,,,0.0,,,,
69211001,46.1177,4.7027,240.0,20160101 20:06,,,0.0,,,,
69258001,46.22,4.63,740.0,20160101 20:06,170.0,5.5,0.0,100.0,277.35,277.35,
69299001,45.73,5.08,240.0,20160101 20:06,120.0,4.8,0.0,85.0,279.35,281.75,101740.0
73011004,45.66,6.37,335.0,20160101 20:06,360.0,0.5,0.0,98.0,278.05,278.35,
73051001,45.66,5.82,1496.0,20160101 20:06,190.0,3.1,0.0,87.0,273.95,275.85,
73052002,45.48767,6.20883,822.0,20160101 20:06,,,0.0,,,273.25,
73054001,45.61,6.76,868.0,20160101 20:06,330.0,1.2,0.0,84.0,272.45,274.85,
73079003,45.55,6.1698,370.0,20160101 20:06,,,0.0,,,,
73098003,45.65,5.98,1350.0,20160101 20:06,,,0.0,,,273.75,
73132003,45.76,6.53,1633.0,20160101 20:06,220.0,1.7,0.0,87.0,272.65,274.55,
73144001,45.27,6.9,2042.0,20160101 20:06,180.0,11.8,0.0,69.0,266.85,271.85,
73157004,45.19,6.67,1228.0,20160101 20:06,,,0.0,55.0,268.25,276.45,102060.0
73171002,45.49,6.05,264.0,20160101 20:06,40.0,1.3,0.0,97.0,278.75,279.15,
73179005,45.5753,5.8583,410.0,20160101 20:06,,,0.0,,,,
73191005,45.56,5.8,375.0,20160101 20:06,0.0,0.0,0.0,96.0,275.95,276.55,
73227006,45.4,6.63,2005.0,20160101 20:06,220.0,1.7,0.0,56.0,264.15,271.85,
73255003,45.34,6.31,460.0,20160101 20:06,170.0,0.7,0.0,100.0,275.95,275.95,
73257003,45.29683,6.5095,2800.0,20160101 20:06,190.0,7.8,,46.0,260.75,270.85,
73261003,45.21817,6.4645,698.0,20160101 20:06,,,0.0,,,274.25,
73296005,45.45467,6.8966699999999985,2105.0,20160101 20:06,,,0.0,,,270.75,
73304005,45.44,6.98,1850.0,20160101 20:06,190.0,1.1,0.0,46.0,263.35,273.65,
73312002,45.6578,6.3167,530.0,20160101 20:06,,,0.0,,,,
73329001,45.64,5.88,235.0,20160101 20:06,180.0,1.4,0.0,93.0,276.05,277.05,102060.0
74042003,46.07,6.38,450.0,20160101 20:06,0.0,0.0,0.0,96.0,278.85,279.45,
74045001,45.7995,6.36767,925.0,20160101 20:06,,,0.0,,,274.85,
74056001,45.93,6.88,1042.0,20160101 20:06,360.0,0.6,0.0,100.0,273.65,273.65,
74056005,46.00383,6.9485,1500.0,20160101 20:06,360.0,5.4,0.0,55.0,268.85,277.05,
74056006,45.88,6.89,3845.0,20160101 20:06,200.0,2.4,,,,266.15,
74060001,45.782,6.1522,970.0,20160101 20:06,170.0,1.3,0.0,,,275.25,
74135001,45.7627,6.2553,478.0,20160101 20:06,0.0,0.0,0.0,,,279.35,
74136005,45.97333,6.4718300000000015,1430.0,20160101 20:06,170.0,1.0,0.0,83.0,272.05,274.65,
74182001,45.93,6.11,459.0,20160101 20:06,0.0,0.0,0.0,86.0,276.85,279.05,102060.0
74191003,46.17,6.69,1515.0,20160101 20:06,160.0,1.6,0.0,78.0,271.95,275.35,
74236002,45.86,6.67,1833.0,20160101 20:06,230.0,1.3,,77.0,270.25,273.85,
74285002,46.01,5.84,452.0,20160101 20:06,0.0,0.0,0.0,90.0,277.05,278.55,
81115002,43.48,2.66,448.0,20160101 20:06,80.0,5.4,0.0,94.0,282.35,283.25,
81120002,43.55,2.29,241.0,20160101 20:06,120.0,13.7,,78.0,281.85,285.55,101500.0
81182004,43.73,2.36,566.0,20160101 20:06,120.0,5.9,0.0,81.0,280.05,283.15,
81192005,43.63,2.83,1022.0,20160101 20:06,120.0,6.4,0.0,100.0,279.25,279.25,
81284001,43.91,2.12,171.0,20160101 20:06,80.0,1.0,0.0,90.0,278.75,280.25,101490.0
81292001,44.11,2.27999,537.0,20160101 20:06,120.0,10.3,0.0,89.0,281.05,282.75,
83002004,43.79,6.24,563.0,20160101 20:06,190.0,2.8,0.0,,,281.45,
83004004,43.4517,6.4732,56.0,20160101 20:06,,,0.0,,,,
83007004,43.6408,6.1902,497.0,20160101 20:06,,,0.0,,,,
83019002,43.2,6.38,88.0,20160101 20:06,50.0,1.9,0.2,98.0,282.75,283.05,
83031001,43.38,6.39,82.0,20160101 20:06,60.0,2.3,0.0,86.0,280.75,282.95,102260.0
83035001,43.25,5.78,418.0,20160101 20:06,90.0,5.5,0.0,91.0,280.75,282.15,102100.0
83035002,43.183,5.7727,68.0,20160101 20:06,,,0.0,,,,
83042001,43.257,6.50617,20.0,20160101 20:06,,,0.0,,,283.35,
83043005,43.23217,6.257999999999999,128.0,20160101 20:06,,,0.0,,,283.55,
83044003,43.65883,6.47133,892.0,20160101 20:06,40.0,1.2,0.0,98.0,277.35,277.65,
83044004,43.7195,6.5147,836.0,20160101 20:06,,,0.0,,,,
83049005,43.25,6.13,73.0,20160101 20:06,10.0,1.4,0.0,93.0,281.65,282.75,102220.0
83050007,43.53,6.45,173.0,20160101 20:06,,,0.0,,,282.65,
83051001,43.52,6.25,279.0,20160101 20:06,90.0,2.1,0.0,84.0,279.25,281.85,
83061001,43.42,6.74,7.0,20160101 20:06,30.0,1.1,0.0,79.0,280.35,283.85,
83069001,43.09,6.15,4.0,20160101 20:06,40.0,4.0,0.0,95.0,283.65,284.45,102200.0
83069002,43.0,6.23,137.0,20160101 20:06,70.0,9.9,0.0,97.0,283.55,284.05,
83069003,43.03,6.47,131.0,20160101 20:06,70.0,10.3,0.0,93.0,283.05,284.15,102180.0
83075001,43.31683,6.3583300000000005,147.0,20160101 20:06,,,0.0,,,282.35,
83077001,43.26,5.96,309.0,20160101 20:06,,,0.2,,,281.95,
83079001,43.2,6.5,100.0,20160101 20:06,10.0,0.8,,98.0,283.35,283.65,102270.0
83083001,43.4685,6.12283,144.0,20160101 20:06,,,0.0,,,282.45,
83093005,43.34,5.73,605.0,20160101 20:06,,,0.2,,,280.75,
83101001,43.2,6.67,107.0,20160101 20:06,70.0,7.6,,,,,
83102005,43.67,6.11,561.0,20160101 20:06,120.0,4.2,0.0,90.0,278.45,279.95,
83116022,43.48,5.85,294.0,20160101 20:06,100.0,3.2,0.0,94.0,280.55,281.45,
83118002,43.41,6.85,129.0,20160101 20:06,80.0,7.9,,,,,
83124002,43.58017,6.62217,278.0,20160101 20:06,60.0,2.2,0.0,91.0,279.75,281.15,
83137001,43.1,5.93,21.0,20160101 20:06,80.0,5.9,0.0,92.0,282.85,284.15,102170.0
83148002,43.39,6.53,282.0,20160101 20:06,80.0,4.2,0.0,95.0,280.55,281.35,
83150002,43.73,5.78,271.0,20160101 20:06,140.0,1.1,0.0,81.0,279.15,282.25,
83153001,43.08,5.94,134.0,20160101 20:06,50.0,7.8,0.2,100.0,283.15,283.15,102150.0
84003003,43.89,5.38,222.0,20160101 20:06,80.0,3.4,0.0,79.0,280.05,283.55,
84007005,43.91,4.9,48.0,20160101 20:06,120.0,4.2,0.0,76.0,280.95,285.05,101960.0
84009002,43.79,5.62,381.0,20160101 20:06,100.0,5.5,0.0,84.0,278.95,281.45,
84025001,43.88,5.16,142.0,20160101 20:06,60.0,3.1,0.0,75.0,279.95,284.25,
84026003,43.72,5.35,152.0,20160101 20:06,80.0,3.5,0.0,78.0,279.75,283.45,
84031001,44.08,5.05999,106.0,20160101 20:06,130.0,2.7,0.0,73.0,280.95,285.65,101990.0
84085004,43.94,5.23,488.0,20160101 20:06,110.0,2.8,0.0,87.0,279.35,281.35,
84086001,43.81,5.15,672.0,20160101 20:06,150.0,7.8,0.0,91.0,279.25,280.65,
84087001,44.14,4.86,55.0,20160101 20:06,130.0,4.9,0.0,78.0,281.15,284.85,101980.0
84107002,44.04067,5.4928300000000005,836.0,20160101 20:06,140.0,2.7,0.2,99.0,278.15,278.25,
84150001,44.34,4.91,141.0,20160101 20:06,10.0,0.8,0.0,96.0,281.75,282.35,
1027003,45.83,5.11,196.0,20160101 20:12,,,,83.0,278.75,281.45,
1033002,46.09,5.81,350.0,20160101 20:12,0.0,0.0,0.0,87.0,277.35,279.35,
1034004,45.77,5.69,330.0,20160101 20:12,20.0,2.1,0.0,83.0,277.05,279.75,
1072001,46.2,5.29,260.0,20160101 20:12,,,0.0,,,280.25,
1089001,45.98,5.33,252.0,20160101 20:12,150.0,2.1,0.0,83.0,278.15,280.85,101770.0
1185004,45.9797,5.5982,805.0,20160101 20:12,,,0.0,,,,
1200002,46.09,5.482,596.0,20160101 20:12,,,0.0,,,,
1235002,46.0467,5.07329,273.0,20160101 20:12,,,0.0,,,,
1384003,45.9503,5.461,296.0,20160101 20:12,,,0.0,,,,
1414001,45.91617,5.62467,878.0,20160101 20:12,110.0,3.0,0.0,92.0,275.25,276.45,
3060001,46.17,3.4,251.0,20160101 20:12,160.0,3.5,0.0,75.0,279.35,283.55,101400.0
3061001,46.06,3.23,330.0,20160101 20:12,,,0.0,,,282.55,
3108001,46.19,2.96,650.0,20160101 20:12,,,0.0,,,281.15,
3248001,46.05,3.81,1022.0,20160101 20:12,230.0,4.0,0.0,80.0,275.75,278.95,
4006005,44.24,6.63,1400.0,20160101 20:12,,,0.0,,,274.75,
4019001,44.39,6.67,1155.0,20160101 20:12,100.0,1.8,0.0,87.0,270.65,272.55,
4049001,44.06,5.99,461.0,20160101 20:12,140.0,0.7,0.0,86.0,278.35,280.55,102210.0
4068001,43.91,5.77,427.0,20160101 20:12,330.0,1.4,0.0,88.0,278.95,280.85,
4070009,44.07,6.18667,554.0,20160101 20:12,300.0,0.7,0.0,89.0,278.25,279.95,
4115001,44.03,6.62,1090.0,20160101 20:12,,,0.0,,,274.85,
4126001,44.39,6.33,1197.0,20160101 20:12,,,0.0,,,277.35,
4134002,44.33,6.03,665.0,20160101 20:12,40.0,1.4,0.0,88.0,277.65,279.45,
4136001,43.98,6.52,920.0,20160101 20:12,0.0,0.0,0.0,95.0,275.65,276.35,
4209005,44.22,5.92,500.0,20160101 20:12,110.0,1.3,0.0,87.0,278.85,280.85,
4230001,43.8395,6.0008300000000006,600.0,20160101 20:12,180.0,0.9,0.0,86.0,277.85,280.05,
5007003,44.8,6.73,1825.0,20160101 20:12,320.0,0.7,0.0,67.0,266.55,271.85,
5046001,44.57,6.5,877.0,20160101 20:12,50.0,2.4,0.0,73.0,271.65,276.05,
5055001,44.57,5.75,825.0,20160101 20:12,90.0,1.6,0.2,90.0,277.75,279.25,
5061009,44.58,6.08,885.0,20160101 20:12,0.0,0.0,0.0,83.0,276.15,278.85,
5070003,44.32,5.79,565.0,20160101 20:12,100.0,2.0,0.0,90.0,278.75,280.25,
5120002,44.77,6.98,1670.0,20160101 20:12,140.0,0.2,0.0,73.0,264.45,268.55,
5126001,44.39,5.46,625.0,20160101 20:12,70.0,4.8,0.0,74.0,277.85,282.25,
5136002,44.7,6.6,906.0,20160101 20:12,360.0,1.1,0.0,91.0,270.65,271.95,
5145002,44.67,6.21,1210.0,20160101 20:12,80.0,3.7,0.0,69.0,272.15,277.35,
5158001,44.48,5.82,801.0,20160101 20:12,,,0.0,,,278.05,
5170001,44.45,6.03,600.0,20160101 20:12,90.0,0.8,0.0,89.0,277.15,278.85,102210.0
5181002,45.03083,6.361669999999998,1665.0,20160101 20:12,110.0,5.5,0.0,64.0,269.15,275.25,
5183001,44.88,6.64,1310.0,20160101 20:12,100.0,0.6,0.0,77.0,269.55,273.15,
6004002,43.56,7.13,72.0,20160101 20:12,40.0,2.3,,,,,
6004009,43.6,7.11,30.0,20160101 20:12,,,0.0,,,282.75,
6005001,43.92,7.01,1173.0,20160101 20:12,10.0,2.1,0.0,97.0,274.25,274.65,
6023004,43.941,7.515,319.0,20160101 20:12,,,0.0,,,,
6029001,43.56,6.95,4.0,20160101 20:12,360.0,1.8,0.0,88.0,280.95,282.85,102330.0
6033002,43.79,7.21,78.0,20160101 20:12,,,0.0,,,282.15,
6037002,43.75,6.92,1268.0,20160101 20:12,0.0,0.0,0.2,100.0,276.85,276.85,
6038001,43.67,6.99,388.0,20160101 20:12,30.0,1.2,0.0,94.0,279.35,280.25,
6050002,43.79,7.05,985.0,20160101 20:12,,,0.0,,,277.05,
6059003,43.74,7.36,677.0,20160101 20:12,,,0.0,,,278.75,
6074005,43.97,7.31,550.0,20160101 20:12,,,0.0,,,280.25,
6075007,43.85,7.21,691.0,20160101 20:12,320.0,4.0,0.0,86.0,276.15,278.35,
6077006,43.93,7.36,1443.0,20160101 20:12,290.0,2.4,0.0,83.0,273.95,276.55,
6079002,43.52,6.9,104.0,20160101 20:12,290.0,0.6,0.0,92.0,280.95,282.15,
6081001,43.81367,6.80933,1525.0,20160101 20:12,140.0,1.6,0.0,96.0,275.75,276.35,
6083005,43.79,7.49,216.0,20160101 20:12,300.0,1.0,0.0,73.0,277.85,282.45,
6088001,43.65,7.21,26.0,20160101 20:12,330.0,2.9,0.0,73.0,279.05,283.65,102340.0
6088007,43.74,7.28,238.0,20160101 20:12,70.0,0.8,0.0,82.0,278.95,281.85,
6090002,43.6,6.94,109.0,20160101 20:12,20.0,1.1,0.0,91.0,280.45,281.85,
6091003,43.78,7.43,1106.0,20160101 20:12,270.0,2.6,0.0,100.0,276.35,276.35,
6094002,44.1,6.93,1784.0,20160101 20:12,340.0,2.4,0.0,79.0,272.15,275.45,
6099004,43.96,6.89,442.0,20160101 20:12,,,0.0,,,279.45,
6102001,44.07,7.13,1130.0,20160101 20:12,,,0.0,,,276.25,
6118002,43.67867,6.809,694.0,20160101 20:12,0.0,0.0,0.0,95.0,277.85,278.55,
6120004,44.26,6.92,1150.0,20160101 20:12,,,0.0,,,274.05,
6125001,44.15,6.75,1642.0,20160101 20:12,,,0.0,,,275.25,
6127006,44.07,7.26,899.0,20160101 20:12,,,0.0,,,276.35,
6136005,43.86,7.43,843.0,20160101 20:12,0.0,0.0,0.0,88.0,275.85,277.65,
6152002,43.62,7.03,238.0,20160101 20:12,30.0,1.2,0.0,90.0,279.95,281.45,
6163007,44.04,7.59,636.0,20160101 20:12,,,0.0,,,277.95,
7005002,44.5388,4.5828,223.0,20160101 20:12,,,0.0,,,,
7011004,44.71,4.34999,600.0,20160101 20:12,,,0.0,100.0,279.85,279.85,
7019005,44.6023,4.40869,180.0,20160101 20:12,,,0.0,,,,
7025001,44.67,4.16,480.0,20160101 20:12,110.0,1.7,0.2,98.0,280.55,280.85,
7032002,44.63,4.57,650.0,20160101 20:12,180.0,3.4,0.0,100.0,279.65,279.65,
7064001,44.9068,4.4212,450.0,20160101 20:12,,,0.0,,,,
7066001,44.7,4.65,212.0,20160101 20:12,,,0.0,85.0,281.15,283.55,
7068001,45.02,4.67,566.0,20160101 20:12,200.0,4.0,0.0,94.0,280.15,281.05,
7069001,45.0633,4.7,405.0,20160101 20:12,,,0.0,,,,
7096001,44.84,4.51999,760.0,20160101 20:12,180.0,3.3,0.0,96.0,278.75,279.35,
7101002,44.4115,4.2958,107.0,20160101 20:12,,,0.0,,,,
7130002,44.75,3.98,1265.0,20160101 20:12,,,0.0,,,276.95,
7131001,44.54,4.37,280.0,20160101 20:12,250.0,2.0,0.0,96.0,280.95,281.55,102100.0
7154005,44.73,4.08,1240.0,20160101 20:12,150.0,8.6,0.0,100.0,277.15,277.15,
7159001,44.5828,4.4987,278.0,20160101 20:12,,,0.0,,,,
7161001,44.716,4.2077,606.0,20160101 20:12,,,0.0,,,,
7185001,45.14,4.665,525.0,20160101 20:12,,,0.0,,,,
7187001,44.61,4.24,785.0,20160101 20:12,150.0,9.0,0.0,100.0,278.95,278.95,
7202002,44.53,4.07,540.0,20160101 20:12,0.0,0.0,0.2,99.0,279.95,280.05,
7204008,45.0,4.37,1014.0,20160101 20:12,170.0,6.4,0.0,100.0,277.95,277.95,
7228001,45.2603,4.78369,275.0,20160101 20:12,,,0.0,,,,
7230002,44.7153,4.4905,737.0,20160101 20:12,,,0.0,,,,
7294001,44.29600000000001,4.26,149.0,20160101 20:12,,,0.0,,,,
7330004,44.3918,4.4037,120.0,20160101 20:12,,,0.0,,,,
7334004,44.42,4.15,140.0,20160101 20:12,,,0.0,100.0,281.65,281.65,
7338005,44.8933,4.62669,510.0,20160101 20:12,,,0.0,,,,
11004001,43.11,2.1,293.0,20160101 20:12,110.0,3.3,0.0,95.0,281.85,282.75,
11016003,43.1,2.5,240.0,20160101 20:12,100.0,2.0,0.0,97.0,283.15,283.65,
11069001,43.22,2.29999,127.0,20160101 20:12,90.0,4.6,0.0,91.0,283.75,285.15,101550.0
11081003,43.33,2.48,371.0,20160101 20:12,90.0,4.4,0.0,90.0,282.35,284.05,
11124003,42.99,2.82,120.0,20160101 20:12,190.0,0.6,0.0,94.0,281.45,282.35,
11136001,43.2,2.06999,182.0,20160101 20:12,,,0.0,,,284.75,
11168001,42.91,2.25,420.0,20160101 20:12,70.0,1.3,0.0,93.0,279.65,280.75,
11181002,43.39,2.02,408.0,20160101 20:12,,,0.0,,,283.75,
11202001,42.92,3.06,40.0,20160101 20:12,360.0,4.7,0.0,100.0,284.95,284.95,101540.0
11203004,43.17,2.73,60.0,20160101 20:12,60.0,4.0,0.0,94.0,283.85,284.75,101600.0
11221004,43.4085,2.29233,760.0,20160101 20:12,120.0,5.7,0.0,90.0,279.75,281.25,
11260002,42.96,2.52999,538.0,20160101 20:12,60.0,1.9,0.0,100.0,279.75,279.75,
11262005,43.15,2.96,110.0,20160101 20:12,60.0,3.3,0.0,95.0,284.25,285.05,
11333001,43.0,2.04999,601.0,20160101 20:12,60.0,5.3,0.0,94.0,279.65,280.75,
11412001,43.01,2.4,593.0,20160101 20:12,110.0,3.7,0.0,88.0,279.95,281.95,
12005001,44.76,2.87,1107.0,20160101 20:12,160.0,8.6,0.0,85.0,277.75,280.05,
12039001,43.75,2.94,858.0,20160101 20:12,,,0.0,,,280.55,
12050001,44.23,2.74,860.0,20160101 20:12,,,0.0,,,280.95,
12063003,43.986999999999995,3.18167,795.0,20160101 20:12,,,0.0,,,281.05,
12077002,43.92,3.19,718.0,20160101 20:12,150.0,5.3,0.0,96.0,280.85,281.45,
12092001,44.11,2.64,812.0,20160101 20:12,,,0.0,,,281.05,
12145001,44.12,3.02,713.0,20160101 20:12,130.0,5.6,0.0,92.0,280.55,281.75,101660.0
12154003,43.89,2.84,374.0,20160101 20:12,130.0,6.8,0.0,82.0,281.45,284.45,
12179001,43.76,2.87,830.0,20160101 20:12,,,0.0,,,280.75,
12189001,44.24,2.25999,564.0,20160101 20:12,,,0.0,,,282.75,
12216001,44.51,2.83,380.0,20160101 20:12,80.0,3.6,0.0,73.0,279.95,284.65,
12254001,44.41,2.48,579.0,20160101 20:12,130.0,8.6,0.0,86.0,280.65,282.85,101480.0
12300004,44.37,2.02,330.0,20160101 20:12,150.0,5.4,0.0,77.0,280.85,284.75,
13001006,43.5047,5.3657,106.0,20160101 20:12,,,0.0,,,,
13001009,43.53,5.42,173.0,20160101 20:12,100.0,4.7,0.0,79.0,280.15,283.65,
13004003,43.51,4.69383,1.0,20160101 20:12,100.0,6.3,0.0,80.0,282.45,285.85,
13005003,43.31,5.6,130.0,20160101 20:12,120.0,3.3,0.0,77.0,281.25,285.15,
13022003,43.22,5.5,212.0,20160101 20:12,100.0,4.6,0.0,81.0,281.05,284.15,
13028001,43.17,5.57,316.0,20160101 20:12,70.0,11.8,,,,,
13031002,43.39,5.6,201.0,20160101 20:12,,,0.0,,,283.55,
13036003,43.85,4.83,17.0,20160101 20:12,110.0,5.5,0.0,75.0,280.65,284.95,
13047001,43.52,4.92,24.0,20160101 20:12,90.0,5.9,0.0,78.0,281.15,284.85,101940.0
13054001,43.44,5.22,32.0,20160101 20:12,80.0,5.3,0.0,78.0,282.05,285.75,101990.0
13055029,43.31,5.48,192.0,20160101 20:12,110.0,3.9,0.0,81.0,281.05,284.15,
13056002,43.33,5.05,27.0,20160101 20:12,100.0,11.0,,,,,
13062002,43.42,5.5,416.0,20160101 20:12,120.0,3.5,0.0,90.0,280.55,282.15,
13074003,43.65683,5.6066699999999985,217.0,20160101 20:12,70.0,4.7,0.0,81.0,279.55,282.65,
13091002,43.6,5.32,250.0,20160101 20:12,100.0,2.7,0.0,80.0,280.55,283.85,
13099001,43.71,5.77,296.0,20160101 20:12,100.0,2.2,0.0,84.0,279.45,282.05,102190.0
13103001,43.6,5.09999,59.0,20160101 20:12,90.0,4.2,0.0,76.0,280.65,284.75,102030.0
13108004,43.83,4.63999,15.0,20160101 20:12,120.0,1.7,0.0,85.0,282.05,284.45,
13110003,43.45,5.7,264.0,20160101 20:12,10.0,1.9,0.0,83.0,280.05,282.85,
13111002,43.55,5.68,565.0,20160101 20:12,110.0,3.9,0.0,98.0,279.45,279.75,
15014004,44.9,2.42,640.0,20160101 20:12,110.0,4.9,0.0,82.0,278.95,281.85,101470.0
15053001,45.07,2.99,979.0,20160101 20:12,190.0,5.4,0.0,91.0,278.15,279.55,
15060002,44.8,3.01,1080.0,20160101 20:12,160.0,6.7,0.0,93.0,278.05,279.05,
15101004,45.08,2.75,1238.0,20160101 20:12,,,0.0,,,277.85,
15114002,45.3,2.83,1075.0,20160101 20:12,150.0,6.7,0.0,86.0,277.35,279.55,
15120005,45.22,2.29,674.0,20160101 20:12,150.0,4.9,0.0,78.0,278.35,281.95,
15122002,44.73,2.17,480.0,20160101 20:12,110.0,2.5,0.0,85.0,279.95,282.35,
15187006,45.0243,3.0673,909.0,20160101 20:12,,,0.2,,,,
15207002,45.18,3.17,805.0,20160101 20:12,,,0.0,,,281.15,
19073006,45.3988,2.05799,610.0,20160101 20:12,,,0.0,,,,
19125001,45.283,2.04,598.0,20160101 20:12,,,0.0,,,,
19136002,45.535,2.15499,670.0,20160101 20:12,,,0.0,,,,
19148001,45.378,2.282,615.0,20160101 20:12,,,0.0,,,,
19164001,45.7,2.06,827.0,20160101 20:12,150.0,6.8,0.0,88.0,278.45,280.35,
19201001,45.54,2.42,745.0,20160101 20:12,160.0,3.5,0.0,84.0,277.95,280.45,
19237001,45.138999999999996,2.1,585.0,20160101 20:12,,,0.0,,,,
19275004,45.528,2.282,670.0,20160101 20:12,,,0.0,,,,
20004002,41.92,8.78999,9.0,20160101 20:12,40.0,1.9,0.0,82.0,282.85,285.85,102280.0
20004003,41.90999,8.61999,124.0,20160101 20:12,110.0,4.7,,,,,
20004014,41.93849,8.72082,91.0,20160101 20:12,,,0.0,,,284.95,
20016006,42.15,9.4,105.0,20160101 20:12,,,0.0,,,283.75,
20040004,42.1,9.1,1019.0,20160101 20:12,260.0,0.9,0.0,89.0,277.25,279.35,
20041001,41.36999,9.18,116.0,20160101 20:12,,,0.0,89.0,283.55,285.35,102340.0
20050001,42.53,8.78999,58.0,20160101 20:12,210.0,2.2,0.0,89.0,281.75,283.45,102270.0
20054002,42.49467,9.353,499.0,20160101 20:12,,,0.0,,,280.85,
20092001,41.717,9.3485,253.0,20160101 20:12,,,0.0,,,,
20093002,42.63,8.92,145.0,20160101 20:12,250.0,2.2,0.0,74.0,280.85,285.35,102250.0
20096008,42.3055,9.15049,350.0,20160101 20:12,0.0,0.0,0.0,89.0,280.55,282.25,
20112001,42.55,8.94,280.0,20160101 20:12,,,0.0,,,282.05,
20114002,41.51,9.1,23.0,20160101 20:12,60.0,2.8,0.0,81.0,282.55,285.75,102360.0
20148001,42.54,9.49,12.0,20160101 20:12,0.0,0.0,0.0,92.0,280.75,281.95,102350.0
20154001,42.19,8.66,515.0,20160101 20:12,170.0,4.2,0.0,82.0,280.65,283.75,
20185003,42.63233,9.32049,75.0,20160101 20:12,170.0,3.1,0.0,72.0,280.65,285.55,
20223001,42.54,9.19,510.0,20160101 20:12,130.0,3.0,0.0,89.0,279.95,281.65,
20232002,41.81,8.9,407.0,20160101 20:12,0.0,0.0,0.0,83.0,280.85,283.75,
20247001,41.59,9.36,57.0,20160101 20:12,350.0,3.3,,,,,
20254006,41.78,9.14,932.0,20160101 20:12,260.0,1.8,0.0,95.0,279.55,280.45,
20255002,42.43,9.34,780.0,20160101 20:12,,,0.0,,,279.95,
20258001,42.19,8.81,755.0,20160101 20:12,30.0,1.2,0.0,97.0,280.15,280.55,
